Record Length,15000,,Source,CH1
,,,-97800000.000000000000,3.04000
,,,-97700000.000000000000,3.04000
,,,-97600000.000000000000,3.04000
,,,-97500000.000000000000,3.04000
,,,-97400000.000000000000,3.00000
,,,-97300000.000000000000,3.04000
,,,-97200000.000000000000,3.04000
,,,-97100000.000000000000,3.04000
,,,-97000000.000000000000,3.04000
,,,-96900000.000000000000,3.00000
,,,-96800000.000000000000,2.96000
,,,-96700000.000000000000,3.04000
,,,-96600000.000000000000,3.04000
,,,-96500000.000000000000,3.00000
,,,-96400000.000000000000,2.92000
,,,-96300000.000000000000,3.04000
,,,-96200000.000000000000,2.96000
,,,-96100000.000000000000,2.96000
,,,-96000000.000000000000,3.00000
,,,-95900000.000000000000,2.92000
,,,-95800000.000000000000,2.92000
,,,-95700000.000000000000,2.92000
,,,-95600000.000000000000,2.92000
,,,-95500000.000000000000,2.96000
,,,-95400000.000000000000,2.92000
,,,-95300000.000000000000,2.92000
,,,-95200000.000000000000,2.96000
,,,-95100000.000000000000,2.96000
,,,-95000000.000000000000,2.88000
,,,-94900000.000000000000,2.88000
,,,-94800000.000000000000,2.88000
,,,-94700000.000000000000,2.88000
,,,-94600000.000000000000,2.84000
,,,-94500000.000000000000,2.88000
,,,-94400000.000000000000,2.88000
,,,-94300000.000000000000,2.92000
,,,-94200000.000000000000,2.84000
,,,-94100000.000000000000,2.84000
,,,-94000000.000000000000,2.84000
,,,-93900000.000000000000,2.88000
,,,-93800000.000000000000,2.88000
,,,-93700000.000000000000,2.88000
,,,-93600000.000000000000,2.84000
,,,-93500000.000000000000,2.84000
,,,-93400000.000000000000,2.88000
,,,-93300000.000000000000,2.88000
,,,-93200000.000000000000,2.80000
,,,-93100000.000000000000,2.80000
,,,-93000000.000000000000,2.80000
,,,-92900000.000000000000,2.76000
,,,-92800000.000000000000,2.76000
,,,-92700000.000000000000,2.80000
,,,-92600000.000000000000,2.80000
,,,-92500000.000000000000,2.84000
,,,-92400000.000000000000,2.80000
,,,-92300000.000000000000,2.76000
,,,-92200000.000000000000,2.76000
,,,-92100000.000000000000,2.76000
,,,-92000000.000000000000,2.76000
,,,-91900000.000000000000,2.76000
,,,-91800000.000000000000,2.72000
,,,-91700000.000000000000,2.76000
,,,-91600000.000000000000,2.76000
,,,-91500000.000000000000,2.76000
,,,-91400000.000000000000,2.76000
,,,-91300000.000000000000,2.72000
,,,-91200000.000000000000,2.72000
,,,-91100000.000000000000,2.76000
,,,-91000000.000000000000,2.76000
,,,-90900000.000000000000,2.72000
,,,-90800000.000000000000,2.72000
,,,-90700000.000000000000,2.72000
,,,-90600000.000000000000,2.72000
,,,-90500000.000000000000,2.72000
,,,-90400000.000000000000,2.72000
,,,-90300000.000000000000,2.68000
,,,-90200000.000000000000,2.72000
,,,-90100000.000000000000,2.72000
,,,-90000000.000000000000,2.64000
,,,-89900000.000000000000,2.68000
,,,-89800000.000000000000,2.68000
,,,-89700000.000000000000,2.68000
,,,-89600000.000000000000,2.64000
,,,-89500000.000000000000,2.72000
,,,-89400000.000000000000,2.68000
,,,-89300000.000000000000,2.68000
,,,-89200000.000000000000,2.72000
,,,-89100000.000000000000,2.72000
,,,-89000000.000000000000,2.64000
,,,-88900000.000000000000,2.64000
,,,-88800000.000000000000,2.68000
,,,-88700000.000000000000,2.72000
,,,-88600000.000000000000,2.68000
,,,-88500000.000000000000,2.68000
,,,-88400000.000000000000,2.72000
,,,-88300000.000000000000,2.68000
,,,-88200000.000000000000,2.68000
,,,-88100000.000000000000,2.64000
,,,-88000000.000000000000,2.72000
,,,-87900000.000000000000,2.72000
,,,-87800000.000000000000,2.68000
,,,-87700000.000000000000,2.60000
,,,-87600000.000000000000,2.64000
,,,-87500000.000000000000,2.68000
,,,-87400000.000000000000,2.68000
,,,-87300000.000000000000,2.64000
,,,-87200000.000000000000,2.60000
,,,-87100000.000000000000,2.68000
,,,-87000000.000000000000,2.60000
,,,-86900000.000000000000,2.64000
,,,-86800000.000000000000,2.60000
,,,-86700000.000000000000,2.68000
,,,-86600000.000000000000,2.68000
,,,-86500000.000000000000,2.68000
,,,-86400000.000000000000,2.60000
,,,-86300000.000000000000,2.68000
,,,-86200000.000000000000,2.68000
,,,-86100000.000000000000,2.64000
,,,-86000000.000000000000,2.68000
,,,-85900000.000000000000,2.60000
,,,-85800000.000000000000,2.68000
,,,-85700000.000000000000,2.60000
,,,-85600000.000000000000,2.64000
,,,-85500000.000000000000,2.60000
,,,-85400000.000000000000,2.60000
,,,-85300000.000000000000,2.64000
,,,-85200000.000000000000,2.72000
,,,-85100000.000000000000,2.72000
,,,-85000000.000000000000,2.68000
,,,-84900000.000000000000,2.68000
,,,-84800000.000000000000,2.68000
,,,-84700000.000000000000,2.60000
,,,-84600000.000000000000,2.68000
,,,-84500000.000000000000,2.68000
,,,-84400000.000000000000,2.64000
,,,-84300000.000000000000,2.68000
,,,-84200000.000000000000,2.68000
,,,-84100000.000000000000,2.68000
,,,-84000000.000000000000,2.64000
,,,-83900000.000000000000,2.68000
,,,-83800000.000000000000,2.64000
,,,-83700000.000000000000,2.68000
,,,-83600000.000000000000,2.68000
,,,-83500000.000000000000,2.72000
,,,-83400000.000000000000,2.68000
,,,-83300000.000000000000,2.68000
,,,-83200000.000000000000,2.68000
,,,-83100000.000000000000,2.72000
,,,-83000000.000000000000,2.64000
,,,-82900000.000000000000,2.72000
,,,-82800000.000000000000,2.72000
,,,-82700000.000000000000,2.72000
,,,-82600000.000000000000,2.72000
,,,-82500000.000000000000,2.68000
,,,-82400000.000000000000,2.76000
,,,-82300000.000000000000,2.72000
,,,-82200000.000000000000,2.72000
,,,-82100000.000000000000,2.76000
,,,-82000000.000000000000,2.76000
,,,-81900000.000000000000,2.76000
,,,-81800000.000000000000,2.76000
,,,-81700000.000000000000,2.72000
,,,-81600000.000000000000,2.76000
,,,-81500000.000000000000,2.76000
,,,-81400000.000000000000,2.76000
,,,-81300000.000000000000,2.76000
,,,-81200000.000000000000,2.76000
,,,-81100000.000000000000,2.76000
,,,-81000000.000000000000,2.80000
,,,-80900000.000000000000,2.80000
,,,-80800000.000000000000,2.84000
,,,-80700000.000000000000,2.80000
,,,-80600000.000000000000,2.80000
,,,-80500000.000000000000,2.84000
,,,-80400000.000000000000,2.84000
,,,-80300000.000000000000,2.76000
,,,-80200000.000000000000,2.80000
,,,-80100000.000000000000,2.80000
,,,-80000000.000000000000,2.84000
,,,-79900000.000000000000,2.84000
,,,-79800000.000000000000,2.80000
,,,-79700000.000000000000,2.84000
,,,-79600000.000000000000,2.84000
,,,-79500000.000000000000,2.88000
,,,-79400000.000000000000,2.84000
,,,-79300000.000000000000,2.88000
,,,-79200000.000000000000,2.84000
,,,-79100000.000000000000,2.88000
,,,-79000000.000000000000,2.92000
,,,-78900000.000000000000,2.92000
,,,-78800000.000000000000,2.88000
,,,-78700000.000000000000,2.96000
,,,-78600000.000000000000,2.92000
,,,-78500000.000000000000,2.96000
,,,-78400000.000000000000,2.92000
,,,-78300000.000000000000,3.00000
,,,-78200000.000000000000,2.92000
,,,-78100000.000000000000,3.00000
,,,-78000000.000000000000,2.92000
,,,-77900000.000000000000,2.92000
,,,-77800000.000000000000,2.96000
,,,-77700000.000000000000,2.92000
,,,-77600000.000000000000,2.96000
,,,-77500000.000000000000,3.00000
,,,-77400000.000000000000,3.04000
,,,-77300000.000000000000,3.04000
,,,-77200000.000000000000,2.96000
,,,-77100000.000000000000,3.04000
,,,-77000000.000000000000,3.08000
,,,-76900000.000000000000,3.04000
,,,-76800000.000000000000,3.08000
,,,-76700000.000000000000,3.04000
,,,-76600000.000000000000,3.12000
,,,-76500000.000000000000,3.16000
,,,-76400000.000000000000,3.12000
,,,-76300000.000000000000,3.04000
,,,-76200000.000000000000,3.08000
,,,-76100000.000000000000,3.16000
,,,-76000000.000000000000,3.12000
,,,-75900000.000000000000,3.04000
,,,-75800000.000000000000,3.12000
,,,-75700000.000000000000,3.16000
,,,-75600000.000000000000,3.08000
,,,-75500000.000000000000,3.12000
,,,-75400000.000000000000,3.12000
,,,-75300000.000000000000,3.16000
,,,-75200000.000000000000,3.16000
,,,-75100000.000000000000,3.16000
,,,-75000000.000000000000,3.16000
,,,-74900000.000000000000,3.24000
,,,-74800000.000000000000,3.20000
,,,-74700000.000000000000,3.20000
,,,-74600000.000000000000,3.16000
,,,-74500000.000000000000,3.16000
,,,-74400000.000000000000,3.20000
,,,-74300000.000000000000,3.20000
,,,-74200000.000000000000,3.20000
,,,-74100000.000000000000,3.20000
,,,-74000000.000000000000,3.16000
,,,-73900000.000000000000,3.28000
,,,-73800000.000000000000,3.24000
,,,-73700000.000000000000,3.32000
,,,-73600000.000000000000,3.28000
,,,-73500000.000000000000,3.32000
,,,-73400000.000000000000,3.24000
,,,-73300000.000000000000,3.24000
,,,-73200000.000000000000,3.28000
,,,-73100000.000000000000,3.32000
,,,-73000000.000000000000,3.32000
,,,-72900000.000000000000,3.24000
,,,-72800000.000000000000,3.28000
,,,-72700000.000000000000,3.28000
,,,-72600000.000000000000,3.28000
,,,-72500000.000000000000,3.32000
,,,-72400000.000000000000,3.32000
,,,-72300000.000000000000,3.32000
,,,-72200000.000000000000,3.32000
,,,-72100000.000000000000,3.36000
,,,-72000000.000000000000,3.36000
,,,-71900000.000000000000,3.32000
,,,-71800000.000000000000,3.36000
,,,-71700000.000000000000,3.36000
,,,-71600000.000000000000,3.40000
,,,-71500000.000000000000,3.36000
,,,-71400000.000000000000,3.36000
,,,-71300000.000000000000,3.40000
,,,-71200000.000000000000,3.36000
,,,-71100000.000000000000,3.40000
,,,-71000000.000000000000,3.40000
,,,-70900000.000000000000,3.36000
,,,-70800000.000000000000,3.36000
,,,-70700000.000000000000,3.36000
,,,-70600000.000000000000,3.48000
,,,-70500000.000000000000,3.36000
,,,-70400000.000000000000,3.40000
,,,-70300000.000000000000,3.36000
,,,-70200000.000000000000,3.36000
,,,-70100000.000000000000,3.36000
,,,-70000000.000000000000,3.36000
,,,-69900000.000000000000,3.40000
,,,-69800000.000000000000,3.44000
,,,-69700000.000000000000,3.40000
,,,-69600000.000000000000,3.36000
,,,-69500000.000000000000,3.40000
,,,-69400000.000000000000,3.48000
,,,-69300000.000000000000,3.40000
,,,-69200000.000000000000,3.44000
,,,-69100000.000000000000,3.40000
,,,-69000000.000000000000,3.44000
,,,-68900000.000000000000,3.44000
,,,-68800000.000000000000,3.40000
,,,-68700000.000000000000,3.48000
,,,-68600000.000000000000,3.36000
,,,-68500000.000000000000,3.48000
,,,-68400000.000000000000,3.36000
,,,-68300000.000000000000,3.40000
,,,-68200000.000000000000,3.48000
,,,-68100000.000000000000,3.48000
,,,-68000000.000000000000,3.40000
,,,-67900000.000000000000,3.40000
,,,-67800000.000000000000,3.48000
,,,-67700000.000000000000,3.48000
,,,-67600000.000000000000,3.48000
,,,-67500000.000000000000,3.36000
,,,-67400000.000000000000,3.40000
,,,-67300000.000000000000,3.44000
,,,-67200000.000000000000,3.44000
,,,-67100000.000000000000,3.48000
,,,-67000000.000000000000,3.44000
,,,-66900000.000000000000,3.48000
,,,-66800000.000000000000,3.48000
,,,-66700000.000000000000,3.48000
,,,-66600000.000000000000,3.48000
,,,-66500000.000000000000,3.48000
,,,-66400000.000000000000,3.44000
,,,-66300000.000000000000,3.44000
,,,-66200000.000000000000,3.40000
,,,-66100000.000000000000,3.36000
,,,-66000000.000000000000,3.44000
,,,-65900000.000000000000,3.40000
,,,-65800000.000000000000,3.40000
,,,-65700000.000000000000,3.44000
,,,-65600000.000000000000,3.44000
,,,-65500000.000000000000,3.40000
,,,-65400000.000000000000,3.36000
,,,-65300000.000000000000,3.40000
,,,-65200000.000000000000,3.40000
,,,-65100000.000000000000,3.40000
,,,-65000000.000000000000,3.36000
,,,-64900000.000000000000,3.36000
,,,-64800000.000000000000,3.36000
,,,-64700000.000000000000,3.36000
,,,-64600000.000000000000,3.36000
,,,-64500000.000000000000,3.36000
,,,-64400000.000000000000,3.40000
,,,-64300000.000000000000,3.44000
,,,-64200000.000000000000,3.40000
,,,-64100000.000000000000,3.36000
,,,-64000000.000000000000,3.36000
,,,-63900000.000000000000,3.32000
,,,-63800000.000000000000,3.40000
,,,-63700000.000000000000,3.40000
,,,-63600000.000000000000,3.32000
,,,-63500000.000000000000,3.32000
,,,-63400000.000000000000,3.36000
,,,-63300000.000000000000,3.32000
,,,-63200000.000000000000,3.36000
,,,-63100000.000000000000,3.36000
,,,-63000000.000000000000,3.32000
,,,-62900000.000000000000,3.32000
,,,-62800000.000000000000,3.28000
,,,-62700000.000000000000,3.32000
,,,-62600000.000000000000,3.32000
,,,-62500000.000000000000,3.28000
,,,-62400000.000000000000,3.36000
,,,-62300000.000000000000,3.28000
,,,-62200000.000000000000,3.36000
,,,-62100000.000000000000,3.24000
,,,-62000000.000000000000,3.24000
,,,-61900000.000000000000,3.28000
,,,-61800000.000000000000,3.32000
,,,-61700000.000000000000,3.28000
,,,-61600000.000000000000,3.24000
,,,-61500000.000000000000,3.32000
,,,-61400000.000000000000,3.28000
,,,-61300000.000000000000,3.24000
,,,-61200000.000000000000,3.32000
,,,-61100000.000000000000,3.24000
,,,-61000000.000000000000,3.28000
,,,-60900000.000000000000,3.20000
,,,-60800000.000000000000,3.24000
,,,-60700000.000000000000,3.20000
,,,-60600000.000000000000,3.20000
,,,-60500000.000000000000,3.24000
,,,-60400000.000000000000,3.20000
,,,-60300000.000000000000,3.28000
,,,-60200000.000000000000,3.20000
,,,-60100000.000000000000,3.20000
,,,-60000000.000000000000,3.16000
,,,-59900000.000000000000,3.24000
,,,-59800000.000000000000,3.16000
,,,-59700000.000000000000,3.16000
,,,-59600000.000000000000,3.20000
,,,-59500000.000000000000,3.16000
,,,-59400000.000000000000,3.16000
,,,-59300000.000000000000,3.24000
,,,-59200000.000000000000,3.20000
,,,-59100000.000000000000,3.16000
,,,-59000000.000000000000,3.16000
,,,-58900000.000000000000,3.16000
,,,-58800000.000000000000,3.16000
,,,-58700000.000000000000,3.16000
,,,-58600000.000000000000,3.20000
,,,-58500000.000000000000,3.12000
,,,-58400000.000000000000,3.12000
,,,-58300000.000000000000,3.12000
,,,-58200000.000000000000,3.16000
,,,-58100000.000000000000,3.16000
,,,-58000000.000000000000,3.16000
,,,-57900000.000000000000,3.08000
,,,-57800000.000000000000,3.16000
,,,-57700000.000000000000,3.16000
,,,-57600000.000000000000,3.08000
,,,-57500000.000000000000,3.08000
,,,-57400000.000000000000,3.12000
,,,-57300000.000000000000,3.20000
,,,-57200000.000000000000,3.08000
,,,-57100000.000000000000,3.12000
,,,-57000000.000000000000,3.08000
,,,-56900000.000000000000,3.16000
,,,-56800000.000000000000,3.12000
,,,-56700000.000000000000,3.04000
,,,-56600000.000000000000,3.08000
,,,-56500000.000000000000,3.16000
,,,-56400000.000000000000,3.12000
,,,-56300000.000000000000,3.04000
,,,-56200000.000000000000,3.16000
,,,-56100000.000000000000,3.08000
,,,-56000000.000000000000,3.08000
,,,-55900000.000000000000,3.08000
,,,-55800000.000000000000,3.04000
,,,-55700000.000000000000,3.08000
,,,-55600000.000000000000,3.08000
,,,-55500000.000000000000,3.12000
,,,-55400000.000000000000,3.08000
,,,-55300000.000000000000,3.12000
,,,-55200000.000000000000,3.04000
,,,-55100000.000000000000,3.04000
,,,-55000000.000000000000,3.04000
,,,-54900000.000000000000,3.04000
,,,-54800000.000000000000,3.04000
,,,-54700000.000000000000,3.08000
,,,-54600000.000000000000,3.08000
,,,-54500000.000000000000,3.08000
,,,-54400000.000000000000,3.04000
,,,-54300000.000000000000,3.08000
,,,-54200000.000000000000,3.12000
,,,-54100000.000000000000,3.12000
,,,-54000000.000000000000,3.04000
,,,-53900000.000000000000,3.04000
,,,-53800000.000000000000,3.12000
,,,-53700000.000000000000,3.04000
,,,-53600000.000000000000,3.08000
,,,-53500000.000000000000,3.08000
,,,-53400000.000000000000,3.08000
,,,-53300000.000000000000,3.08000
,,,-53200000.000000000000,3.08000
,,,-53100000.000000000000,3.08000
,,,-53000000.000000000000,3.16000
,,,-52900000.000000000000,3.04000
,,,-52800000.000000000000,3.04000
,,,-52700000.000000000000,3.08000
,,,-52600000.000000000000,3.12000
,,,-52500000.000000000000,3.16000
,,,-52400000.000000000000,3.08000
,,,-52300000.000000000000,3.04000
,,,-52200000.000000000000,3.08000
,,,-52100000.000000000000,3.04000
,,,-52000000.000000000000,3.08000
,,,-51900000.000000000000,3.16000
,,,-51800000.000000000000,3.08000
,,,-51700000.000000000000,3.08000
,,,-51600000.000000000000,3.12000
,,,-51500000.000000000000,3.12000
,,,-51400000.000000000000,3.12000
,,,-51300000.000000000000,3.12000
,,,-51200000.000000000000,3.04000
,,,-51100000.000000000000,3.08000
,,,-51000000.000000000000,3.08000
,,,-50900000.000000000000,3.12000
,,,-50800000.000000000000,3.16000
,,,-50700000.000000000000,3.12000
,,,-50600000.000000000000,3.16000
,,,-50500000.000000000000,3.16000
,,,-50400000.000000000000,3.08000
,,,-50300000.000000000000,3.16000
,,,-50200000.000000000000,3.16000
,,,-50100000.000000000000,3.16000
,,,-50000000.000000000000,3.16000
,,,-49900000.000000000000,3.16000
,,,-49800000.000000000000,3.20000
,,,-49700000.000000000000,3.16000
,,,-49600000.000000000000,3.16000
,,,-49500000.000000000000,3.20000
,,,-49400000.000000000000,3.16000
,,,-49300000.000000000000,3.20000
,,,-49200000.000000000000,3.16000
,,,-49100000.000000000000,3.16000
,,,-49000000.000000000000,3.20000
,,,-48900000.000000000000,3.16000
,,,-48800000.000000000000,3.16000
,,,-48700000.000000000000,3.20000
,,,-48600000.000000000000,3.16000
,,,-48500000.000000000000,3.20000
,,,-48400000.000000000000,3.20000
,,,-48300000.000000000000,3.28000
,,,-48200000.000000000000,3.20000
,,,-48100000.000000000000,3.28000
,,,-48000000.000000000000,3.16000
,,,-47900000.000000000000,3.24000
,,,-47800000.000000000000,3.24000
,,,-47700000.000000000000,3.20000
,,,-47600000.000000000000,3.32000
,,,-47500000.000000000000,3.28000
,,,-47400000.000000000000,3.24000
,,,-47300000.000000000000,3.32000
,,,-47200000.000000000000,3.24000
,,,-47100000.000000000000,3.20000
,,,-47000000.000000000000,3.24000
,,,-46900000.000000000000,3.24000
,,,-46800000.000000000000,3.32000
,,,-46700000.000000000000,3.32000
,,,-46600000.000000000000,3.32000
,,,-46500000.000000000000,3.36000
,,,-46400000.000000000000,3.28000
,,,-46300000.000000000000,3.32000
,,,-46200000.000000000000,3.32000
,,,-46100000.000000000000,3.36000
,,,-46000000.000000000000,3.36000
,,,-45900000.000000000000,3.36000
,,,-45800000.000000000000,3.32000
,,,-45700000.000000000000,3.40000
,,,-45600000.000000000000,3.36000
,,,-45500000.000000000000,3.36000
,,,-45400000.000000000000,3.36000
,,,-45300000.000000000000,3.36000
,,,-45200000.000000000000,3.40000
,,,-45100000.000000000000,3.40000
,,,-45000000.000000000000,3.40000
,,,-44900000.000000000000,3.40000
,,,-44800000.000000000000,3.36000
,,,-44700000.000000000000,3.48000
,,,-44600000.000000000000,3.40000
,,,-44500000.000000000000,3.40000
,,,-44400000.000000000000,3.40000
,,,-44300000.000000000000,3.40000
,,,-44200000.000000000000,3.40000
,,,-44100000.000000000000,3.36000
,,,-44000000.000000000000,3.44000
,,,-43900000.000000000000,3.40000
,,,-43800000.000000000000,3.48000
,,,-43700000.000000000000,3.36000
,,,-43600000.000000000000,3.40000
,,,-43500000.000000000000,3.52000
,,,-43400000.000000000000,3.44000
,,,-43300000.000000000000,3.40000
,,,-43200000.000000000000,3.44000
,,,-43100000.000000000000,3.52000
,,,-43000000.000000000000,3.48000
,,,-42900000.000000000000,3.48000
,,,-42800000.000000000000,3.48000
,,,-42700000.000000000000,3.48000
,,,-42600000.000000000000,3.48000
,,,-42500000.000000000000,3.48000
,,,-42400000.000000000000,3.52000
,,,-42300000.000000000000,3.48000
,,,-42200000.000000000000,3.52000
,,,-42100000.000000000000,3.56000
,,,-42000000.000000000000,3.48000
,,,-41900000.000000000000,3.52000
,,,-41800000.000000000000,3.48000
,,,-41700000.000000000000,3.56000
,,,-41600000.000000000000,3.52000
,,,-41500000.000000000000,3.48000
,,,-41400000.000000000000,3.48000
,,,-41300000.000000000000,3.52000
,,,-41200000.000000000000,3.48000
,,,-41100000.000000000000,3.60000
,,,-41000000.000000000000,3.56000
,,,-40900000.000000000000,3.56000
,,,-40800000.000000000000,3.56000
,,,-40700000.000000000000,3.48000
,,,-40600000.000000000000,3.56000
,,,-40500000.000000000000,3.60000
,,,-40400000.000000000000,3.56000
,,,-40300000.000000000000,3.52000
,,,-40200000.000000000000,3.56000
,,,-40100000.000000000000,3.56000
,,,-40000000.000000000000,3.64000
,,,-39900000.000000000000,3.48000
,,,-39800000.000000000000,3.56000
,,,-39700000.000000000000,3.56000
,,,-39600000.000000000000,3.56000
,,,-39500000.000000000000,3.56000
,,,-39400000.000000000000,3.52000
,,,-39300000.000000000000,3.60000
,,,-39200000.000000000000,3.60000
,,,-39100000.000000000000,3.56000
,,,-39000000.000000000000,3.52000
,,,-38900000.000000000000,3.56000
,,,-38800000.000000000000,3.52000
,,,-38700000.000000000000,3.56000
,,,-38600000.000000000000,3.68000
,,,-38500000.000000000000,3.64000
,,,-38400000.000000000000,3.52000
,,,-38300000.000000000000,3.48000
,,,-38200000.000000000000,3.48000
,,,-38100000.000000000000,3.56000
,,,-38000000.000000000000,3.52000
,,,-37900000.000000000000,3.64000
,,,-37800000.000000000000,3.56000
,,,-37700000.000000000000,3.56000
,,,-37600000.000000000000,3.56000
,,,-37500000.000000000000,3.48000
,,,-37400000.000000000000,3.56000
,,,-37300000.000000000000,3.56000
,,,-37200000.000000000000,3.56000
,,,-37100000.000000000000,3.56000
,,,-37000000.000000000000,3.52000
,,,-36900000.000000000000,3.56000
,,,-36800000.000000000000,3.64000
,,,-36700000.000000000000,3.56000
,,,-36600000.000000000000,3.56000
,,,-36500000.000000000000,3.52000
,,,-36400000.000000000000,3.56000
,,,-36300000.000000000000,3.56000
,,,-36200000.000000000000,3.52000
,,,-36100000.000000000000,3.52000
,,,-36000000.000000000000,3.48000
,,,-35900000.000000000000,3.60000
,,,-35800000.000000000000,3.56000
,,,-35700000.000000000000,3.60000
,,,-35600000.000000000000,3.48000
,,,-35500000.000000000000,3.56000
,,,-35400000.000000000000,3.48000
,,,-35300000.000000000000,3.48000
,,,-35200000.000000000000,3.44000
,,,-35100000.000000000000,3.44000
,,,-35000000.000000000000,3.40000
,,,-34900000.000000000000,3.40000
,,,-34800000.000000000000,3.48000
,,,-34700000.000000000000,3.52000
,,,-34600000.000000000000,3.48000
,,,-34500000.000000000000,3.44000
,,,-34400000.000000000000,3.48000
,,,-34300000.000000000000,3.44000
,,,-34200000.000000000000,3.44000
,,,-34100000.000000000000,3.40000
,,,-34000000.000000000000,3.48000
,,,-33900000.000000000000,3.40000
,,,-33800000.000000000000,3.40000
,,,-33700000.000000000000,3.40000
,,,-33600000.000000000000,3.40000
,,,-33500000.000000000000,3.36000
,,,-33400000.000000000000,3.40000
,,,-33300000.000000000000,3.36000
,,,-33200000.000000000000,3.36000
,,,-33100000.000000000000,3.36000
,,,-33000000.000000000000,3.32000
,,,-32900000.000000000000,3.36000
,,,-32800000.000000000000,3.36000
,,,-32700000.000000000000,3.36000
,,,-32600000.000000000000,3.36000
,,,-32500000.000000000000,3.36000
,,,-32400000.000000000000,3.36000
,,,-32300000.000000000000,3.32000
,,,-32200000.000000000000,3.36000
,,,-32100000.000000000000,3.32000
,,,-32000000.000000000000,3.24000
,,,-31900000.000000000000,3.24000
,,,-31800000.000000000000,3.32000
,,,-31700000.000000000000,3.28000
,,,-31600000.000000000000,3.24000
,,,-31500000.000000000000,3.20000
,,,-31400000.000000000000,3.24000
,,,-31300000.000000000000,3.20000
,,,-31200000.000000000000,3.24000
,,,-31100000.000000000000,3.24000
,,,-31000000.000000000000,3.20000
,,,-30900000.000000000000,3.16000
,,,-30800000.000000000000,3.12000
,,,-30700000.000000000000,3.16000
,,,-30600000.000000000000,3.16000
,,,-30500000.000000000000,3.16000
,,,-30400000.000000000000,3.20000
,,,-30300000.000000000000,3.16000
,,,-30200000.000000000000,3.16000
,,,-30100000.000000000000,3.16000
,,,-30000000.000000000000,3.16000
,,,-29900000.000000000000,3.12000
,,,-29800000.000000000000,3.08000
,,,-29700000.000000000000,3.04000
,,,-29600000.000000000000,3.12000
,,,-29500000.000000000000,3.04000
,,,-29400000.000000000000,3.08000
,,,-29300000.000000000000,3.00000
,,,-29200000.000000000000,3.08000
,,,-29100000.000000000000,3.04000
,,,-29000000.000000000000,3.00000
,,,-28900000.000000000000,3.04000
,,,-28800000.000000000000,3.04000
,,,-28700000.000000000000,2.96000
,,,-28600000.000000000000,3.00000
,,,-28500000.000000000000,2.92000
,,,-28400000.000000000000,2.88000
,,,-28300000.000000000000,2.92000
,,,-28200000.000000000000,2.92000
,,,-28100000.000000000000,2.88000
,,,-28000000.000000000000,2.88000
,,,-27900000.000000000000,2.84000
,,,-27800000.000000000000,2.84000
,,,-27700000.000000000000,2.84000
,,,-27600000.000000000000,2.88000
,,,-27500000.000000000000,2.84000
,,,-27400000.000000000000,2.88000
,,,-27300000.000000000000,2.84000
,,,-27200000.000000000000,2.80000
,,,-27100000.000000000000,2.76000
,,,-27000000.000000000000,2.84000
,,,-26900000.000000000000,2.80000
,,,-26800000.000000000000,2.76000
,,,-26700000.000000000000,2.76000
,,,-26600000.000000000000,2.76000
,,,-26500000.000000000000,2.72000
,,,-26400000.000000000000,2.72000
,,,-26300000.000000000000,2.68000
,,,-26200000.000000000000,2.68000
,,,-26100000.000000000000,2.68000
,,,-26000000.000000000000,2.68000
,,,-25900000.000000000000,2.68000
,,,-25800000.000000000000,2.68000
,,,-25700000.000000000000,2.68000
,,,-25600000.000000000000,2.56000
,,,-25500000.000000000000,2.56000
,,,-25400000.000000000000,2.56000
,,,-25300000.000000000000,2.60000
,,,-25200000.000000000000,2.56000
,,,-25100000.000000000000,2.56000
,,,-25000000.000000000000,2.56000
,,,-24900000.000000000000,2.56000
,,,-24800000.000000000000,2.56000
,,,-24700000.000000000000,2.48000
,,,-24600000.000000000000,2.52000
,,,-24500000.000000000000,2.48000
,,,-24400000.000000000000,2.52000
,,,-24300000.000000000000,2.48000
,,,-24200000.000000000000,2.40000
,,,-24100000.000000000000,2.48000
,,,-24000000.000000000000,2.40000
,,,-23900000.000000000000,2.40000
,,,-23800000.000000000000,2.40000
,,,-23700000.000000000000,2.40000
,,,-23600000.000000000000,2.36000
,,,-23500000.000000000000,2.40000
,,,-23400000.000000000000,2.36000
,,,-23300000.000000000000,2.36000
,,,-23200000.000000000000,2.32000
,,,-23100000.000000000000,2.36000
,,,-23000000.000000000000,2.28000
,,,-22900000.000000000000,2.28000
,,,-22800000.000000000000,2.28000
,,,-22700000.000000000000,2.28000
,,,-22600000.000000000000,2.28000
,,,-22500000.000000000000,2.24000
,,,-22400000.000000000000,2.24000
,,,-22300000.000000000000,2.16000
,,,-22200000.000000000000,2.20000
,,,-22100000.000000000000,2.16000
,,,-22000000.000000000000,2.12000
,,,-21900000.000000000000,2.12000
,,,-21800000.000000000000,2.20000
,,,-21700000.000000000000,2.12000
,,,-21600000.000000000000,2.12000
,,,-21500000.000000000000,2.12000
,,,-21400000.000000000000,2.08000
,,,-21300000.000000000000,2.08000
,,,-21200000.000000000000,2.08000
,,,-21100000.000000000000,2.08000
,,,-21000000.000000000000,2.08000
,,,-20900000.000000000000,2.08000
,,,-20800000.000000000000,2.08000
,,,-20700000.000000000000,2.00000
,,,-20600000.000000000000,1.96000
,,,-20500000.000000000000,2.00000
,,,-20400000.000000000000,2.04000
,,,-20300000.000000000000,2.00000
