Record Length,30000,,Source,CH1,CH2
Sample Interval,0.0010000000625,,Second,Volt,Volt
,,,-13.28200125000,3.59040,4.86880
,,,-13.28100125000,3.61760,4.95040
,,,-13.28000125000,3.61760,4.95040
,,,-13.27900000000,3.61760,4.95040
,,,-13.27800125000,3.61760,4.95040
,,,-13.27700000000,3.61760,4.95040
,,,-13.27600125000,3.59040,4.89600
,,,-13.27500125000,3.61760,4.95040
,,,-13.27400000000,3.61760,4.95040
,,,-13.27300125000,3.59040,4.89600
,,,-13.27200000000,3.61760,4.95040
,,,-13.27100125000,3.61760,4.95040
,,,-13.27000000000,3.61760,4.95040
,,,-13.26900125000,3.61760,4.89600
,,,-13.26800125000,3.61760,4.95040
,,,-13.26700000000,3.61760,4.95040
,,,-13.26600125000,3.61760,4.89600
,,,-13.26500000000,3.67200,4.95040
,,,-13.26400125000,3.61760,4.89600
,,,-13.26300000000,3.61760,4.95040
,,,-13.26200125000,3.61760,4.97760
,,,-13.26100125000,3.61760,4.95040
,,,-13.26000000000,3.61760,4.89600
,,,-13.25900125000,3.61760,4.95040
,,,-13.25800000000,3.61760,4.89600
,,,-13.25700125000,3.67200,4.95040
,,,-13.25600125000,3.67200,4.95040
,,,-13.25500125000,3.61760,4.95040
,,,-13.25400125000,3.61760,4.95040
,,,-13.25300000000,3.61760,4.95040
,,,-13.25200125000,3.61760,4.95040
,,,-13.25100000000,3.61760,4.95040
,,,-13.25000125000,3.67200,4.95040
,,,-13.24900125000,3.67200,4.95040
,,,-13.24800125000,3.67200,4.89600
,,,-13.24700125000,3.61760,4.89600
,,,-13.24600000000,3.67200,4.95040
,,,-13.24500125000,3.67200,4.89600
,,,-13.24400000000,3.67200,4.95040
,,,-13.24300125000,3.67200,4.95040
,,,-13.24200125000,3.67200,4.95040
,,,-13.24100000000,3.67200,4.95040
,,,-13.24000125000,3.61760,4.95040
,,,-13.23900000000,3.67200,4.95040
,,,-13.23800125000,3.61760,4.95040
,,,-13.23700000000,3.67200,4.95040
,,,-13.23600125000,3.67200,4.95040
,,,-13.23500125000,3.69920,4.95040
,,,-13.23400000000,3.67200,4.95040
,,,-13.23300125000,3.67200,4.95040
,,,-13.23200000000,3.67200,4.95040
,,,-13.23100125000,3.67200,4.95040
,,,-13.23000000000,3.67200,4.89600
,,,-13.22900125000,3.67200,4.95040
,,,-13.22800125000,3.67200,4.89600
,,,-13.22700000000,3.67200,4.95040
,,,-13.22600125000,3.67200,4.95040
,,,-13.22500000000,3.69920,4.95040
,,,-13.22400125000,3.67200,4.89600
,,,-13.22300125000,3.67200,4.95040
,,,-13.22200125000,3.69920,4.97760
,,,-13.22100125000,3.69920,4.89600
,,,-13.22000000000,3.67200,4.95040
,,,-13.21900125000,3.67200,4.95040
,,,-13.21800000000,3.69920,4.95040
,,,-13.21700125000,3.67200,4.89600
,,,-13.21600125000,3.67200,4.95040
,,,-13.21500000000,3.69920,4.95040
,,,-13.21400125000,3.69920,4.95040
,,,-13.21300000000,3.69920,4.95040
,,,-13.21200125000,3.67200,4.95040
,,,-13.21100000000,3.69920,4.95040
,,,-13.21000125000,3.69920,4.95040
,,,-13.20900125000,3.69920,4.95040
,,,-13.20800000000,3.69920,4.89600
,,,-13.20700125000,3.69920,4.95040
,,,-13.20600000000,3.69920,4.95040
,,,-13.20500125000,3.67200,4.95040
,,,-13.20400000000,3.67200,4.95040
,,,-13.20300125000,3.67200,4.95040
,,,-13.20200125000,3.67200,4.95040
,,,-13.20100000000,3.67200,4.95040
,,,-13.20000125000,3.69920,4.89600
,,,-13.19900000000,3.67200,4.95040
,,,-13.19800125000,3.69920,4.95040
,,,-13.19700125000,3.69920,4.97760
,,,-13.19600125000,3.69920,4.95040
,,,-13.19500125000,3.67200,4.95040
,,,-13.19400000000,3.69920,4.95040
,,,-13.19300125000,3.69920,4.95040
,,,-13.19200000000,3.69920,4.89600
,,,-13.19100125000,3.69920,4.95040
,,,-13.19000125000,3.69920,4.95040
,,,-13.18900125000,3.69920,4.95040
,,,-13.18800125000,3.69920,4.95040
,,,-13.18700000000,3.69920,4.95040
,,,-13.18600125000,3.69920,4.95040
,,,-13.18500000000,3.69920,4.95040
,,,-13.18400125000,3.69920,4.95040
,,,-13.18300125000,3.72640,4.95040
,,,-13.18200000000,3.69920,4.95040
,,,-13.18100125000,3.69920,4.95040
,,,-13.18000000000,3.69920,4.95040
,,,-13.17900125000,3.69920,4.89600
,,,-13.17800000000,3.69920,4.95040
,,,-13.17700125000,3.67200,4.95040
,,,-13.17600125000,3.69920,4.95040
,,,-13.17500000000,3.69920,4.95040
,,,-13.17400125000,3.69920,4.95040
,,,-13.17300000000,3.69920,4.95040
,,,-13.17200125000,3.69920,4.95040
,,,-13.17100000000,3.67200,4.95040
,,,-13.17000125000,3.69920,4.95040
,,,-13.16900125000,3.69920,4.95040
,,,-13.16800000000,3.69920,4.95040
,,,-13.16700125000,3.69920,4.89600
,,,-13.16600000000,3.67200,4.95040
,,,-13.16500125000,3.67200,4.95040
,,,-13.16400125000,3.69920,4.95040
,,,-13.16300125000,3.67200,4.89600
,,,-13.16200125000,3.69920,4.95040
,,,-13.16100000000,3.69920,4.95040
,,,-13.16000125000,3.69920,4.95040
,,,-13.15900000000,3.67200,4.95040
,,,-13.15800125000,3.67200,4.95040
,,,-13.15700125000,3.67200,4.95040
,,,-13.15600125000,3.69920,4.95040
,,,-13.15500125000,3.67200,4.89600
,,,-13.15400000000,3.67200,4.95040
,,,-13.15300125000,3.67200,4.95040
,,,-13.15200000000,3.69920,4.95040
,,,-13.15100125000,3.69920,4.95040
,,,-13.15000125000,3.67200,4.95040
,,,-13.14900000000,3.67200,4.95040
,,,-13.14800125000,3.67200,4.89600
,,,-13.14700000000,3.67200,4.95040
,,,-13.14600125000,3.67200,4.95040
,,,-13.14500000000,3.67200,4.97760
,,,-13.14400125000,3.67200,4.95040
,,,-13.14300125000,3.67200,4.95040
,,,-13.14200000000,3.67200,4.95040
,,,-13.14100125000,3.67200,4.95040
,,,-13.14000000000,3.67200,4.95040
,,,-13.13900125000,3.67200,4.95040
,,,-13.13800000000,3.67200,4.95040
,,,-13.13700125000,3.67200,4.95040
,,,-13.13600125000,3.67200,4.95040
,,,-13.13500000000,3.61760,4.95040
,,,-13.13400125000,3.61760,4.95040
,,,-13.13300000000,3.61760,4.95040
,,,-13.13200125000,3.61760,4.95040
,,,-13.13100125000,3.61760,4.95040
,,,-13.13000125000,3.67200,4.95040
,,,-13.12900125000,3.67200,4.95040
,,,-13.12800000000,3.61760,4.95040
,,,-13.12700125000,3.61760,4.95040
,,,-13.12600000000,3.61760,4.95040
,,,-13.12500125000,3.61760,4.95040
,,,-13.12400125000,3.61760,4.95040
,,,-13.12300125000,3.61760,4.89600
,,,-13.12200125000,3.61760,4.95040
,,,-13.12100000000,3.59040,4.95040
,,,-13.12000125000,3.59040,4.89600
,,,-13.11900000000,3.61760,4.95040
,,,-13.11800125000,3.61760,4.95040
,,,-13.11700125000,3.59040,4.89600
,,,-13.11600000000,3.59040,4.95040
,,,-13.11500125000,3.59040,4.95040
,,,-13.11400000000,3.59040,4.95040
,,,-13.11300125000,3.59040,4.95040
,,,-13.11200000000,3.59040,4.95040
,,,-13.11100125000,3.59040,4.95040
,,,-13.11000125000,3.59040,4.95040
,,,-13.10900000000,3.59040,4.95040
,,,-13.10800125000,3.59040,4.97760
,,,-13.10700000000,3.56320,4.95040
,,,-13.10600125000,3.56320,4.89600
,,,-13.10500000000,3.59040,4.89600
,,,-13.10400125000,3.59040,4.89600
,,,-13.10300125000,3.59040,4.89600
,,,-13.10200000000,3.59040,4.89600
,,,-13.10100125000,3.59040,4.89600
,,,-13.10000000000,3.56320,4.95040
,,,-13.09900125000,3.56320,4.95040
,,,-13.09800125000,3.56320,4.95040
,,,-13.09700125000,3.56320,4.95040
,,,-13.09600125000,3.56320,4.95040
,,,-13.09500000000,3.56320,4.95040
,,,-13.09400125000,3.50880,4.95040
,,,-13.09300000000,3.56320,4.95040
,,,-13.09200125000,3.50880,4.95040
,,,-13.09100125000,3.50880,4.95040
,,,-13.09000000000,3.50880,4.95040
,,,-13.08900125000,3.50880,4.95040
,,,-13.08800000000,3.56320,4.95040
,,,-13.08700125000,3.50880,4.89600
,,,-13.08600000000,3.50880,4.89600
,,,-13.08500125000,3.50880,4.95040
,,,-13.08400125000,3.50880,4.95040
,,,-13.08300000000,3.50880,4.89600
,,,-13.08200125000,3.56320,4.95040
,,,-13.08100000000,3.50880,4.95040
,,,-13.08000125000,3.50880,4.95040
,,,-13.07900000000,3.50880,4.97760
,,,-13.07800125000,3.50880,4.89600
,,,-13.07700125000,3.50880,4.89600
,,,-13.07600000000,3.50880,4.95040
,,,-13.07500125000,3.48160,4.95040
,,,-13.07400000000,3.48160,4.95040
,,,-13.07300125000,3.50880,4.95040
,,,-13.07200125000,3.50880,4.89600
,,,-13.07100125000,3.50880,4.95040
,,,-13.07000125000,3.48160,4.95040
,,,-13.06900000000,3.48160,4.95040
,,,-13.06800125000,3.48160,4.95040
,,,-13.06700000000,3.48160,4.95040
,,,-13.06600125000,3.48160,4.95040
,,,-13.06500125000,3.48160,4.89600
,,,-13.06400125000,3.48160,4.95040
,,,-13.06300125000,3.42720,4.95040
,,,-13.06200000000,3.42720,4.95040
,,,-13.06100125000,3.48160,4.95040
,,,-13.06000000000,3.48160,4.95040
,,,-13.05900125000,3.48160,4.97760
,,,-13.05800125000,3.48160,4.95040
,,,-13.05700000000,3.48160,4.95040
,,,-13.05600125000,3.42720,4.95040
,,,-13.05500000000,3.42720,4.95040
,,,-13.05400125000,3.42720,4.97760
,,,-13.05300000000,3.48160,4.95040
,,,-13.05200125000,3.42720,4.95040
,,,-13.05100125000,3.42720,4.95040
,,,-13.05000000000,3.42720,4.89600
,,,-13.04900125000,3.42720,4.89600
,,,-13.04800000000,3.42720,4.95040
,,,-13.04700125000,3.42720,4.95040
,,,-13.04600000000,3.42720,4.95040
,,,-13.04500125000,3.42720,4.95040
,,,-13.04400125000,3.42720,4.95040
,,,-13.04300000000,3.40000,4.95040
,,,-13.04200125000,3.40000,4.95040
,,,-13.04100000000,3.40000,4.95040
,,,-13.04000125000,3.37280,4.95040
,,,-13.03900125000,3.40000,4.95040
,,,-13.03800125000,3.40000,4.95040
,,,-13.03700125000,3.42720,4.95040
,,,-13.03600000000,3.40000,4.95040
,,,-13.03500125000,3.42720,4.95040
,,,-13.03400000000,3.40000,4.95040
,,,-13.03300125000,3.40000,4.95040
,,,-13.03200125000,3.40000,4.95040
,,,-13.03100125000,3.40000,4.95040
,,,-13.03000125000,3.42720,4.95040
,,,-13.02900000000,3.40000,4.95040
,,,-13.02800125000,3.40000,4.95040
,,,-13.02700000000,3.40000,4.95040
,,,-13.02600125000,3.37280,4.97760
,,,-13.02500125000,3.37280,4.95040
,,,-13.02400000000,3.40000,4.95040
,,,-13.02300125000,3.40000,4.95040
,,,-13.02200000000,3.40000,4.95040
,,,-13.02100125000,3.40000,4.95040
,,,-13.02000000000,3.37280,4.95040
,,,-13.01900125000,3.37280,4.95040
,,,-13.01800125000,3.37280,4.95040
,,,-13.01700000000,3.37280,4.97760
,,,-13.01600125000,3.37280,4.95040
,,,-13.01500000000,3.37280,4.95040
,,,-13.01400125000,3.37280,4.95040
,,,-13.01300000000,3.37280,4.95040
,,,-13.01200125000,3.37280,4.95040
,,,-13.01100125000,3.37280,4.95040
,,,-13.01000000000,3.37280,4.95040
,,,-13.00900125000,3.37280,4.95040
,,,-13.00800000000,3.37280,4.95040
,,,-13.00700125000,3.37280,4.95040
,,,-13.00600125000,3.37280,4.95040
,,,-13.00500125000,3.37280,4.95040
,,,-13.00400125000,3.37280,4.95040
,,,-13.00300000000,3.37280,4.95040
,,,-13.00200125000,3.37280,4.95040
,,,-13.00100000000,3.37280,4.95040
,,,-13.00000125000,3.31840,4.95040
,,,-12.99900125000,3.31840,4.95040
,,,-12.99800000000,3.31840,4.95040
,,,-12.99700125000,3.31840,4.95040
,,,-12.99600000000,3.31840,4.95040
,,,-12.99500125000,3.31840,4.95040
,,,-12.99400000000,3.37280,4.95040
,,,-12.99300125000,3.31840,4.95040
,,,-12.99200125000,3.31840,4.95040
,,,-12.99100000000,3.31840,4.95040
,,,-12.99000125000,3.31840,4.97760
,,,-12.98900000000,3.31840,4.95040
,,,-12.98800125000,3.31840,4.89600
,,,-12.98700000000,3.31840,4.95040
,,,-12.98600125000,3.31840,4.95040
,,,-12.98500125000,3.31840,4.95040
,,,-12.98400000000,3.31840,4.95040
,,,-12.98300125000,3.29120,4.97760
,,,-12.98200000000,3.29120,4.95040
,,,-12.98100125000,3.29120,4.95040
,,,-12.98000000000,3.23680,4.95040
,,,-12.97900125000,3.31840,4.95040
,,,-12.97800125000,3.29120,4.89600
,,,-12.97700000000,3.29120,4.95040
,,,-12.97600125000,3.29120,4.97760
,,,-12.97500000000,3.29120,4.95040
,,,-12.97400125000,3.31840,4.95040
,,,-12.97300125000,3.29120,4.95040
,,,-12.97200125000,3.29120,4.95040
,,,-12.97100125000,3.29120,4.95040
,,,-12.97000000000,3.29120,4.95040
,,,-12.96900125000,3.31840,4.95040
,,,-12.96800000000,3.23680,4.95040
,,,-12.96700125000,3.23680,4.95040
,,,-12.96600125000,3.23680,4.95040
,,,-12.96500000000,3.29120,4.95040
,,,-12.96400125000,3.23680,4.95040
,,,-12.96300000000,3.29120,4.95040
,,,-12.96200125000,3.29120,4.95040
,,,-12.96100000000,3.29120,4.95040
,,,-12.96000125000,3.29120,4.95040
,,,-12.95900125000,3.29120,4.95040
,,,-12.95800000000,3.29120,4.95040
,,,-12.95700125000,3.29120,4.95040
,,,-12.95600000000,3.29120,4.95040
,,,-12.95500125000,3.23680,4.95040
,,,-12.95400000000,3.29120,4.95040
,,,-12.95300125000,3.29120,4.95040
,,,-12.95200125000,3.29120,4.95040
,,,-12.95100000000,3.23680,4.95040
,,,-12.95000125000,3.31840,4.95040
,,,-12.94900000000,3.23680,4.95040
,,,-12.94800125000,3.23680,4.95040
,,,-12.94700125000,3.23680,4.95040
,,,-12.94600125000,3.29120,4.95040
,,,-12.94500125000,3.23680,4.89600
,,,-12.94400000000,3.29120,4.95040
,,,-12.94300125000,3.23680,4.95040
,,,-12.94200000000,3.29120,4.97760
,,,-12.94100125000,3.29120,4.95040
,,,-12.94000125000,3.23680,4.95040
,,,-12.93900125000,3.23680,4.95040
,,,-12.93800125000,3.23680,4.95040
,,,-12.93700000000,3.23680,4.95040
,,,-12.93600125000,3.23680,4.95040
,,,-12.93500000000,3.23680,4.95040
,,,-12.93400125000,3.23680,4.95040
,,,-12.93300125000,3.23680,4.95040
,,,-12.93200000000,3.29120,4.95040
,,,-12.93100125000,3.29120,4.95040
,,,-12.93000000000,3.23680,4.95040
,,,-12.92900125000,3.23680,4.95040
,,,-12.92800000000,3.29120,4.97760
,,,-12.92700125000,3.29120,4.95040
,,,-12.92600125000,3.23680,4.95040
,,,-12.92500000000,3.23680,4.95040
,,,-12.92400125000,3.23680,4.97760
,,,-12.92300000000,3.23680,4.97760
,,,-12.92200125000,3.23680,4.95040
,,,-12.92100000000,3.23680,4.97760
,,,-12.92000125000,3.29120,4.97760
,,,-12.91900125000,3.23680,4.97760
,,,-12.91800000000,3.23680,4.95040
,,,-12.91700125000,3.23680,4.97760
,,,-12.91600000000,3.20960,4.95040
,,,-12.91500125000,3.23680,4.95040
,,,-12.91400125000,3.23680,4.95040
,,,-12.91300125000,3.23680,4.89600
,,,-12.91200125000,3.20960,4.95040
,,,-12.91100000000,3.20960,4.95040
,,,-12.91000125000,3.23680,4.95040
,,,-12.90900000000,3.23680,4.95040
,,,-12.90800125000,3.20960,4.95040
,,,-12.90700125000,3.23680,4.95040
,,,-12.90600000000,3.23680,4.95040
,,,-12.90500125000,3.20960,4.95040
,,,-12.90400000000,3.20960,4.95040
,,,-12.90300125000,3.20960,4.95040
,,,-12.90200000000,3.20960,4.95040
,,,-12.90100125000,3.20960,4.95040
,,,-12.90000125000,3.23680,4.95040
,,,-12.89900000000,3.23680,4.95040
,,,-12.89800125000,3.23680,4.95040
,,,-12.89700000000,3.20960,4.95040
,,,-12.89600125000,3.23680,4.95040
,,,-12.89500000000,3.20960,4.97760
,,,-12.89400125000,3.20960,4.95040
,,,-12.89300125000,3.20960,4.95040
,,,-12.89200000000,3.20960,4.95040
,,,-12.89100125000,3.23680,4.95040
,,,-12.89000000000,3.23680,4.95040
,,,-12.88900125000,3.23680,4.95040
,,,-12.88800000000,3.23680,4.95040
,,,-12.88700125000,3.23680,4.95040
,,,-12.88600125000,3.23680,4.95040
,,,-12.88500000000,3.23680,4.95040
,,,-12.88400125000,3.20960,4.95040
,,,-12.88300000000,3.18240,4.95040
,,,-12.88200125000,3.23680,4.95040
,,,-12.88100125000,3.20960,4.95040
,,,-12.88000125000,3.20960,4.95040
,,,-12.87900125000,3.20960,4.95040
,,,-12.87800000000,3.20960,4.97760
,,,-12.87700125000,3.23680,4.95040
,,,-12.87600000000,3.20960,4.95040
,,,-12.87500125000,3.20960,4.95040
,,,-12.87400125000,3.20960,4.95040
,,,-12.87300000000,3.20960,4.95040
,,,-12.87200125000,3.20960,4.95040
,,,-12.87100000000,3.20960,4.95040
,,,-12.87000125000,3.20960,4.95040
,,,-12.86900000000,3.20960,4.95040
,,,-12.86800125000,3.20960,4.95040
,,,-12.86700125000,3.23680,4.95040
,,,-12.86600000000,3.20960,4.95040
,,,-12.86500125000,3.23680,4.89600
,,,-12.86400000000,3.23680,4.89600
,,,-12.86300125000,3.20960,4.95040
,,,-12.86200000000,3.20960,4.95040
,,,-12.86100125000,3.20960,4.95040
,,,-12.86000125000,3.23680,4.95040
,,,-12.85900000000,3.20960,4.97760
,,,-12.85800125000,3.20960,4.89600
,,,-12.85700000000,3.20960,4.95040
,,,-12.85600125000,3.23680,4.95040
,,,-12.85500000000,3.23680,4.89600
,,,-12.85400125000,3.20960,4.95040
,,,-12.85300125000,3.20960,4.95040
,,,-12.85200000000,3.20960,4.97760
,,,-12.85100125000,3.20960,4.95040
,,,-12.85000000000,3.20960,4.95040
,,,-12.84900125000,3.18240,4.97760
,,,-12.84800125000,3.20960,4.97760
,,,-12.84700125000,3.20960,4.95040
,,,-12.84600125000,3.20960,4.95040
,,,-12.84500000000,3.20960,4.89600
,,,-12.84400125000,3.18240,4.89600
,,,-12.84300000000,3.20960,4.95040
,,,-12.84200125000,3.18240,4.89600
,,,-12.84100125000,3.18240,4.95040
,,,-12.84000000000,3.20960,4.95040
,,,-12.83900125000,3.23680,4.95040
,,,-12.83800000000,3.18240,4.95040
,,,-12.83700125000,3.20960,4.97760
,,,-12.83600000000,3.23680,4.95040
,,,-12.83500125000,3.23680,4.95040
,,,-12.83400125000,3.20960,4.95040
,,,-12.83300000000,3.23680,4.95040
,,,-12.83200125000,3.20960,4.95040
,,,-12.83100000000,3.20960,4.95040
,,,-12.83000125000,3.20960,4.95040
,,,-12.82900000000,3.20960,4.95040
,,,-12.82800125000,3.20960,4.95040
,,,-12.82700125000,3.20960,4.95040
,,,-12.82600000000,3.18240,4.95040
,,,-12.82500125000,3.20960,4.95040
,,,-12.82400000000,3.23680,4.95040
,,,-12.82300125000,3.20960,4.95040
,,,-12.82200125000,3.20960,4.95040
,,,-12.82100125000,3.20960,4.95040
,,,-12.82000125000,3.20960,4.95040
,,,-12.81900000000,3.20960,4.95040
,,,-12.81800125000,3.20960,4.95040
,,,-12.81700000000,3.20960,4.95040
,,,-12.81600125000,3.20960,4.95040
,,,-12.81500125000,3.18240,4.95040
,,,-12.81400125000,3.20960,4.95040
,,,-12.81300125000,3.20960,4.95040
,,,-12.81200000000,3.20960,4.95040
,,,-12.81100125000,3.20960,4.95040
,,,-12.81000000000,3.20960,4.95040
,,,-12.80900125000,3.20960,4.95040
,,,-12.80800125000,3.20960,4.95040
,,,-12.80700000000,3.20960,4.89600
,,,-12.80600125000,3.18240,4.95040
,,,-12.80500000000,3.18240,4.95040
,,,-12.80400125000,3.18240,4.95040
,,,-12.80300000000,3.18240,4.95040
,,,-12.80200125000,3.18240,4.95040
,,,-12.80100125000,3.18240,4.95040
,,,-12.80000000000,3.20960,4.95040
,,,-12.79900125000,3.20960,4.95040
,,,-12.79800000000,3.20960,4.95040
,,,-12.79700125000,3.20960,4.95040
,,,-12.79600000000,3.20960,4.95040
,,,-12.79500125000,3.20960,4.95040
,,,-12.79400125000,3.20960,4.95040
,,,-12.79300000000,3.20960,4.95040
,,,-12.79200125000,3.20960,4.95040
,,,-12.79100000000,3.20960,4.95040
,,,-12.79000125000,3.20960,4.95040
,,,-12.78900125000,3.20960,4.95040
,,,-12.78800125000,3.20960,4.95040
,,,-12.78700125000,3.23680,4.95040
,,,-12.78600000000,3.20960,4.95040
,,,-12.78500125000,3.20960,4.95040
,,,-12.78400000000,3.23680,4.95040
,,,-12.78300125000,3.20960,4.95040
,,,-12.78200125000,3.20960,4.95040
,,,-12.78100000000,3.20960,4.95040
,,,-12.78000125000,3.23680,4.95040
,,,-12.77900000000,3.23680,4.95040
,,,-12.77800125000,3.23680,4.95040
,,,-12.77700000000,3.20960,4.95040
,,,-12.77600125000,3.20960,4.95040
,,,-12.77500125000,3.23680,4.95040
,,,-12.77400000000,3.20960,4.95040
,,,-12.77300125000,3.23680,4.95040
,,,-12.77200000000,3.20960,4.95040
,,,-12.77100125000,3.20960,4.95040
,,,-12.77000000000,3.20960,4.95040
,,,-12.76900125000,3.23680,4.95040
,,,-12.76800125000,3.23680,4.89600
,,,-12.76700000000,3.23680,4.89600
,,,-12.76600125000,3.20960,4.89600
,,,-12.76500000000,3.23680,4.95040
,,,-12.76400125000,3.23680,4.95040
,,,-12.76300000000,3.23680,4.95040
,,,-12.76200125000,3.23680,4.95040
,,,-12.76100125000,3.23680,4.97760
,,,-12.76000000000,3.23680,4.95040
,,,-12.75900125000,3.23680,4.95040
,,,-12.75800000000,3.23680,4.89600
,,,-12.75700125000,3.23680,4.95040
,,,-12.75600125000,3.23680,4.95040
,,,-12.75500125000,3.23680,4.95040
,,,-12.75400125000,3.23680,4.95040
,,,-12.75300000000,3.23680,4.95040
,,,-12.75200125000,3.23680,4.97760
,,,-12.75100000000,3.23680,4.95040
,,,-12.75000125000,3.23680,4.95040
,,,-12.74900125000,3.23680,4.95040
,,,-12.74800000000,3.23680,4.95040
,,,-12.74700125000,3.29120,4.95040
,,,-12.74600000000,3.23680,4.95040
,,,-12.74500125000,3.29120,4.95040
,,,-12.74400000000,3.29120,4.89600
,,,-12.74300125000,3.23680,4.95040
,,,-12.74200125000,3.23680,4.97760
,,,-12.74100000000,3.29120,4.95040
,,,-12.74000125000,3.29120,4.95040
,,,-12.73900000000,3.29120,4.95040
,,,-12.73800125000,3.29120,4.89600
,,,-12.73700000000,3.29120,4.95040
,,,-12.73600125000,3.23680,4.97760
,,,-12.73500125000,3.23680,4.95040
,,,-12.73400000000,3.29120,4.95040
,,,-12.73300125000,3.29120,4.95040
,,,-12.73200000000,3.29120,4.95040
,,,-12.73100125000,3.29120,4.95040
,,,-12.73000000000,3.29120,4.95040
,,,-12.72900125000,3.29120,4.89600
,,,-12.72800125000,3.29120,4.95040
,,,-12.72700000000,3.29120,4.95040
,,,-12.72600125000,3.29120,4.95040
,,,-12.72500000000,3.29120,4.95040
,,,-12.72400125000,3.31840,4.97760
,,,-12.72300125000,3.29120,4.95040
,,,-12.72200125000,3.29120,4.95040
,,,-12.72100125000,3.31840,4.95040
,,,-12.72000000000,3.31840,4.95040
,,,-12.71900125000,3.31840,4.95040
,,,-12.71800000000,3.31840,4.95040
,,,-12.71700125000,3.31840,4.95040
,,,-12.71600125000,3.31840,4.95040
,,,-12.71500000000,3.31840,4.95040
,,,-12.71400125000,3.31840,4.95040
,,,-12.71300000000,3.31840,4.95040
,,,-12.71200125000,3.31840,4.95040
,,,-12.71100000000,3.31840,4.95040
,,,-12.71000125000,3.37280,4.95040
,,,-12.70900125000,3.31840,4.95040
,,,-12.70800000000,3.31840,4.95040
,,,-12.70700125000,3.31840,4.95040
,,,-12.70600000000,3.31840,4.95040
,,,-12.70500125000,3.37280,4.89600
,,,-12.70400000000,3.37280,4.89600
,,,-12.70300125000,3.37280,4.89600
,,,-12.70200125000,3.37280,4.89600
,,,-12.70100000000,3.37280,4.89600
,,,-12.70000125000,3.37280,4.95040
,,,-12.69900000000,3.37280,4.95040
,,,-12.69800125000,3.37280,4.97760
,,,-12.69700125000,3.37280,4.95040
,,,-12.69600125000,3.40000,4.95040
,,,-12.69500125000,3.37280,4.95040
,,,-12.69400000000,3.40000,4.95040
,,,-12.69300125000,3.37280,4.97760
,,,-12.69200000000,3.37280,4.95040
,,,-12.69100125000,3.40000,4.97760
,,,-12.69000125000,3.37280,4.95040
,,,-12.68900000000,3.37280,4.95040
,,,-12.68800125000,3.40000,4.95040
,,,-12.68700000000,3.40000,4.95040
,,,-12.68600125000,3.40000,4.95040
,,,-12.68500000000,3.40000,4.95040
,,,-12.68400125000,3.40000,4.97760
,,,-12.68300125000,3.40000,4.95040
,,,-12.68200000000,3.40000,4.95040
,,,-12.68100125000,3.37280,4.95040
,,,-12.68000000000,3.40000,4.95040
,,,-12.67900125000,3.42720,4.95040
,,,-12.67800000000,3.40000,4.95040
,,,-12.67700125000,3.40000,4.95040
,,,-12.67600125000,3.37280,4.95040
,,,-12.67500000000,3.42720,4.97760
,,,-12.67400125000,3.42720,4.97760
,,,-12.67300000000,3.42720,4.95040
,,,-12.67200125000,3.40000,4.89600
,,,-12.67100000000,3.42720,4.95040
,,,-12.67000125000,3.42720,4.97760
,,,-12.66900125000,3.42720,4.95040
,,,-12.66800000000,3.42720,4.95040
,,,-12.66700125000,3.42720,4.95040
,,,-12.66600000000,3.42720,4.97760
,,,-12.66500125000,3.48160,4.95040
,,,-12.66400125000,3.42720,4.95040
,,,-12.66300125000,3.42720,4.95040
,,,-12.66200125000,3.42720,4.95040
,,,-12.66100000000,3.42720,4.95040
,,,-12.66000125000,3.42720,4.95040
,,,-12.65900000000,3.42720,4.95040
,,,-12.65800125000,3.48160,4.95040
,,,-12.65700125000,3.48160,4.95040
,,,-12.65600000000,3.48160,4.95040
,,,-12.65500125000,3.42720,4.95040
,,,-12.65400000000,3.48160,4.89600
,,,-12.65300125000,3.48160,4.97760
,,,-12.65200000000,3.48160,4.97760
,,,-12.65100125000,3.48160,4.95040
,,,-12.65000125000,3.48160,4.97760
,,,-12.64900000000,3.50880,4.89600
,,,-12.64800125000,3.50880,4.95040
,,,-12.64700000000,3.48160,4.95040
,,,-12.64600125000,3.48160,4.95040
,,,-12.64500000000,3.48160,4.95040
,,,-12.64400125000,3.50880,4.95040
,,,-12.64300125000,3.50880,4.95040
,,,-12.64200000000,3.50880,4.89600
,,,-12.64100125000,3.50880,4.95040
,,,-12.64000000000,3.50880,4.95040
,,,-12.63900125000,3.50880,4.95040
,,,-12.63800000000,3.50880,4.97760
,,,-12.63700125000,3.50880,4.95040
,,,-12.63600125000,3.50880,4.95040
,,,-12.63500000000,3.50880,4.95040
,,,-12.63400125000,3.50880,4.95040
,,,-12.63300000000,3.50880,4.95040
,,,-12.63200125000,3.50880,4.95040
,,,-12.63100125000,3.50880,4.95040
,,,-12.63000125000,3.50880,4.95040
,,,-12.62900125000,3.56320,4.97760
,,,-12.62800000000,3.56320,4.95040
,,,-12.62700125000,3.50880,4.95040
,,,-12.62600000000,3.56320,4.89600
,,,-12.62500125000,3.50880,4.97760
,,,-12.62400125000,3.56320,4.95040
,,,-12.62300000000,3.56320,4.95040
,,,-12.62200125000,3.50880,4.95040
,,,-12.62100000000,3.56320,4.95040
,,,-12.62000125000,3.56320,4.95040
,,,-12.61900000000,3.56320,4.95040
